PC #,Date,Location,Time Bin,Species,# Individuals,Notes,Editorial notes,Jon Problem Checker
195,11/11/2023,B3,Morning (7-9am),Cedar Waxwing,3,,,-
195,11/11/2023,B3,Morning (7-9am),House Finch,3,,,-
195,11/11/2023,B3,Morning (7-9am),Pine Siskin,2,,,-
195,11/11/2023,B3,Morning (7-9am),California Towhee,1,,,-
195,11/11/2023,B3,Morning (7-9am),Yellow-rumped Warbler,2,,,-
196,11/11/2023,B4,Morning (7-9am),Anna's Hummingbird,1,,,-
196,11/11/2023,B4,Morning (7-9am),American Crow,12,,,-
196,11/11/2023,B4,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
196,11/11/2023,B4,Morning (7-9am),Brown Creeper,1,,,-
196,11/11/2023,B4,Morning (7-9am),House Finch,3,,,-
196,11/11/2023,B4,Morning (7-9am),Pine Siskin,30,,,-
196,11/11/2023,B4,Morning (7-9am),Dark-eyed Junco,5,,,-
197,11/11/2023,B5,Morning (7-9am),American Crow,10,,,-
197,11/11/2023,B5,Morning (7-9am),Common Raven,1,,,-
197,11/11/2023,B5,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
197,11/11/2023,B5,Morning (7-9am),Oak Titmouse,2,,,-
197,11/11/2023,B5,Morning (7-9am),Red-breasted Nuthatch,1,,,-
197,11/11/2023,B5,Morning (7-9am),Bewick's Wren,1,,,-
197,11/11/2023,B5,Morning (7-9am),Song Sparrow,2,,,-
198,11/11/2023,B6,Morning (7-9am),Nuttall's Woodpecker,1,,,-
198,11/11/2023,B6,Morning (7-9am),American Crow,12,,,-
198,11/11/2023,B6,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
198,11/11/2023,B6,Morning (7-9am),Ruby-crowned Kinglet,3,,,-
198,11/11/2023,B6,Morning (7-9am),Red-breasted Nuthatch,2,,,-
198,11/11/2023,B6,Morning (7-9am),Brown Creeper,1,,,-
198,11/11/2023,B6,Morning (7-9am),Hermit Thrush,1,,,-
198,11/11/2023,B6,Morning (7-9am),American Robin,4,,,-
198,11/11/2023,B6,Morning (7-9am),House Finch,3,,,-
198,11/11/2023,B6,Morning (7-9am),Pine Siskin,20,,,-
198,11/11/2023,B6,Morning (7-9am),Dark-eyed Junco,5,,,-
198,11/11/2023,B6,Morning (7-9am),White-throated Sparrow,1,,,-
198,11/11/2023,B6,Morning (7-9am),Townsend's Warbler,1,,,-
205,11/11/2023,C1,Evening (3-5pm),Anna's Hummingbird,1,,,-
205,11/11/2023,C1,Evening (3-5pm),Black Phoebe,1,,,-
205,11/11/2023,C1,Evening (3-5pm),American Crow,7,,,-
205,11/11/2023,C1,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
205,11/11/2023,C1,Evening (3-5pm),Ruby-crowned Kinglet,2,,,-
205,11/11/2023,C1,Evening (3-5pm),Brown Creeper,1,,,-
205,11/11/2023,C1,Evening (3-5pm),Dark-eyed Junco,3,,,-
205,11/11/2023,C1,Evening (3-5pm),Yellow-rumped Warbler,3,,,-
206,11/11/2023,C2,Evening (3-5pm),Rock Pigeon,2,,,-
206,11/11/2023,C2,Evening (3-5pm),American Crow,10,,,-
206,11/11/2023,C2,Evening (3-5pm),American Robin,1,,,-
206,11/11/2023,C2,Evening (3-5pm),Yellow-rumped Warbler,3,,,-
206,11/11/2023,C2,Evening (3-5pm),Townsend's Warbler,1,,,-
207,11/11/2023,C3,Evening (3-5pm),Anna's Hummingbird,1,,,-
207,11/11/2023,C3,Evening (3-5pm),Red-tailed Hawk,1,,,-
207,11/11/2023,C3,Evening (3-5pm),American Crow,4,,,-
207,11/11/2023,C3,Evening (3-5pm),Oak Titmouse,2,,,-
207,11/11/2023,C3,Evening (3-5pm),American Robin,3,,,-
207,11/11/2023,C3,Evening (3-5pm),Cedar Waxwing,3,,,-
207,11/11/2023,C3,Evening (3-5pm),House Finch,2,,,-
207,11/11/2023,C3,Evening (3-5pm),Dark-eyed Junco,2,,,-
207,11/11/2023,C3,Evening (3-5pm),California Towhee,2,,,-
207,11/11/2023,C3,Evening (3-5pm),Yellow-rumped Warbler,3,,,-
208,11/11/2023,C4,Evening (3-5pm),Anna's Hummingbird,1,,,-
208,11/11/2023,C4,Evening (3-5pm),Peregrine Falcon,1,,,-
208,11/11/2023,C4,Evening (3-5pm),American Crow,5,,,-
208,11/11/2023,C4,Evening (3-5pm),Ruby-crowned Kinglet,2,,,-
208,11/11/2023,C4,Evening (3-5pm),American Robin,1,,,-
209,11/11/2023,C5,Evening (3-5pm),Nuttall's Woodpecker,1,,,-
209,11/11/2023,C5,Evening (3-5pm),American Crow,20,,,-
209,11/11/2023,C5,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
209,11/11/2023,C5,Evening (3-5pm),Ruby-crowned Kinglet,2,,,-
209,11/11/2023,C5,Evening (3-5pm),Hermit Thrush,1,,,-
209,11/11/2023,C5,Evening (3-5pm),House Finch,2,,,-
209,11/11/2023,C5,Evening (3-5pm),California Towhee,1,,,-
209,11/11/2023,C5,Evening (3-5pm),Yellow-rumped Warbler,2,,,-
210,11/11/2023,C6,Evening (3-5pm),Anna's Hummingbird,1,,,-
210,11/11/2023,C6,Evening (3-5pm),Larus_Genus,1,,,-
210,11/11/2023,C6,Evening (3-5pm),American Crow,10,,,-
210,11/11/2023,C6,Evening (3-5pm),Chestnut-backed Chickadee,3,,,-
210,11/11/2023,C6,Evening (3-5pm),American Robin,3,,,-
211,11/15/2023,B1,Morning (7-9am),Anna's Hummingbird,2,,,-
211,11/15/2023,B1,Morning (7-9am),Nuttall's Woodpecker,1,,,-
211,11/15/2023,B1,Morning (7-9am),American Crow,2,,,-
211,11/15/2023,B1,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
211,11/15/2023,B1,Morning (7-9am),Red-breasted Nuthatch,1,,,-
211,11/15/2023,B1,Morning (7-9am),Brown Creeper,1,,,-
211,11/15/2023,B1,Morning (7-9am),American Robin,7,,,-
211,11/15/2023,B1,Morning (7-9am),House Finch,5,,,-
211,11/15/2023,B1,Morning (7-9am),Townsend's Warbler,1,,,-
212,11/15/2023,B2,Morning (7-9am),Red-shouldered Hawk,1,,,-
212,11/15/2023,B2,Morning (7-9am),Nuttall's Woodpecker,1,,,-
212,11/15/2023,B2,Morning (7-9am),Steller's Jay,1,,,-
212,11/15/2023,B2,Morning (7-9am),American Crow,7,,,-
212,11/15/2023,B2,Morning (7-9am),Chestnut-backed Chickadee,3,,,-
212,11/15/2023,B2,Morning (7-9am),Oak Titmouse,1,,,-
212,11/15/2023,B2,Morning (7-9am),Red-breasted Nuthatch,1,,,-
212,11/15/2023,B2,Morning (7-9am),Bewick's Wren,1,,,-
212,11/15/2023,B2,Morning (7-9am),House Finch,2,,,-
212,11/15/2023,B2,Morning (7-9am),Pine Siskin,2,,,-
212,11/15/2023,B2,Morning (7-9am),Lesser Goldfinch,1,,,-
212,11/15/2023,B2,Morning (7-9am),Dark-eyed Junco,3,,,-
212,11/15/2023,B2,Morning (7-9am),California Towhee,1,,,-
212,11/15/2023,B2,Morning (7-9am),Yellow-rumped Warbler,1,,,-
213,11/15/2023,B3,Morning (7-9am),Anna's Hummingbird,1,,,-
213,11/15/2023,B3,Morning (7-9am),Black Phoebe,1,,,-
213,11/15/2023,B3,Morning (7-9am),Steller's Jay,1,,,-
213,11/15/2023,B3,Morning (7-9am),American Crow,22,,,-
213,11/15/2023,B3,Morning (7-9am),Oak Titmouse,3,,,-
213,11/15/2023,B3,Morning (7-9am),Bewick's Wren,2,,,-
213,11/15/2023,B3,Morning (7-9am),House Finch,2,,,-
213,11/15/2023,B3,Morning (7-9am),Pine Siskin,1,,,-
213,11/15/2023,B3,Morning (7-9am),Dark-eyed Junco,3,,,-
213,11/15/2023,B3,Morning (7-9am),Song Sparrow,1,,,-
213,11/15/2023,B3,Morning (7-9am),California Towhee,1,,,-
213,11/15/2023,B3,Morning (7-9am),Spotted Towhee,1,,,-
213,11/15/2023,B3,Morning (7-9am),Yellow-rumped Warbler,2,,,-
213,11/15/2023,B3,Morning (7-9am),Townsend's Warbler,1,,,-
214,11/15/2023,B4,Morning (7-9am),Anna's Hummingbird,2,,,-
214,11/15/2023,B4,Morning (7-9am),Red-shouldered Hawk,1,,,-
214,11/15/2023,B4,Morning (7-9am),Peregrine Falcon,1,,,-
214,11/15/2023,B4,Morning (7-9am),Black Phoebe,1,,,-
214,11/15/2023,B4,Morning (7-9am),American Crow,8,,,-
214,11/15/2023,B4,Morning (7-9am),Oak Titmouse,2,,,-
214,11/15/2023,B4,Morning (7-9am),Dark-eyed Junco,1,,,-
215,11/15/2023,B5,Morning (7-9am),Anna's Hummingbird,2,,,-
215,11/15/2023,B5,Morning (7-9am),Red-shouldered Hawk,1,Same individual in previous PC,,-
215,11/15/2023,B5,Morning (7-9am),Steller's Jay,2,,,-
215,11/15/2023,B5,Morning (7-9am),American Crow,9,,,-
215,11/15/2023,B5,Morning (7-9am),Oak Titmouse,6,,,-
215,11/15/2023,B5,Morning (7-9am),Brown Creeper,1,,,-
216,11/15/2023,B6,Morning (7-9am),Rock Pigeon,1,,,-
216,11/15/2023,B6,Morning (7-9am),Hairy Woodpecker,1,,,-
216,11/15/2023,B6,Morning (7-9am),Steller's Jay,1,,,-
216,11/15/2023,B6,Morning (7-9am),American Crow,6,,,-
216,11/15/2023,B6,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
216,11/15/2023,B6,Morning (7-9am),Oak Titmouse,2,,,-
216,11/15/2023,B6,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
216,11/15/2023,B6,Morning (7-9am),Brown Creeper,1,,,-
216,11/15/2023,B6,Morning (7-9am),American Robin,1,,,-
216,11/15/2023,B6,Morning (7-9am),Pine Siskin,1,,,-
217,11/15/2023,A1,Mid-day (11am-1pm),Rock Pigeon,1,,,-
217,11/15/2023,A1,Mid-day (11am-1pm),American Crow,14,,,-
217,11/15/2023,A1,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,heard,,-
217,11/15/2023,A1,Mid-day (11am-1pm),Hermit Thrush,1,,,-
217,11/15/2023,A1,Mid-day (11am-1pm),Dark-eyed Junco,1,,,-
217,11/15/2023,A1,Mid-day (11am-1pm),California Towhee,1,heard,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Anna's Hummingbird,1,heard,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Black Phoebe,1,,,-
218,11/15/2023,A2,Mid-day (11am-1pm),American Crow,5,,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,heard,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Hirundinidae_Family,6,seen overhead,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,heard,,-
218,11/15/2023,A2,Mid-day (11am-1pm),Red-breasted Nuthatch,1,heard,,-
218,11/15/2023,A2,Mid-day (11am-1pm),American Robin,1,,,-
219,11/15/2023,A3,Mid-day (11am-1pm),Turkey Vulture,2,,,-
219,11/15/2023,A3,Mid-day (11am-1pm),Black Phoebe,1,heard,,-
219,11/15/2023,A3,Mid-day (11am-1pm),American Crow,14,,,-
219,11/15/2023,A3,Mid-day (11am-1pm),American Robin,3,,,-
220,11/15/2023,A4,Mid-day (11am-1pm),American Crow,8,,,-
220,11/15/2023,A4,Mid-day (11am-1pm),Chestnut-backed Chickadee,3,heard,,-
220,11/15/2023,A4,Mid-day (11am-1pm),Bushtit,4,,,-
220,11/15/2023,A4,Mid-day (11am-1pm),Bewick's Wren,1,heard,,-
220,11/15/2023,A4,Mid-day (11am-1pm),Golden-crowned Sparrow,1,,,-
220,11/15/2023,A4,Mid-day (11am-1pm),California Towhee,2,,,-
221,11/15/2023,A5,Mid-day (11am-1pm),American Crow,7,,,-
221,11/15/2023,A5,Mid-day (11am-1pm),Chestnut-backed Chickadee,1,,,-
221,11/15/2023,A5,Mid-day (11am-1pm),Bewick's Wren,1,same from last PC,,-
222,11/15/2023,A6,Mid-day (11am-1pm),American Crow,3,,,-
222,11/15/2023,A6,Mid-day (11am-1pm),Chestnut-backed Chickadee,3,,,-
222,11/15/2023,A6,Mid-day (11am-1pm),Oak Titmouse,2,,,-
222,11/15/2023,A6,Mid-day (11am-1pm),Bushtit,1,,,-
222,11/15/2023,A6,Mid-day (11am-1pm),American Robin,1,,,-
222,11/15/2023,A6,Mid-day (11am-1pm),Golden-crowned Sparrow,1,heard,,-
222,11/15/2023,A6,Mid-day (11am-1pm),Yellow-rumped Warbler,3,,,-
223,11/15/2023,A1,Evening (3-5pm),American Crow,8,,,-
224,11/15/2023,A2,Evening (3-5pm),American Crow,1,,,-
224,11/15/2023,A2,Evening (3-5pm),Black Phoebe,2,,,-
224,11/15/2023,A2,Evening (3-5pm),Chestnut-backed Chickadee,6,,,-
224,11/15/2023,A2,Evening (3-5pm),Bewick's Wren,1,,,-
224,11/15/2023,A2,Evening (3-5pm),American Robin,1,,,-
225,11/15/2023,A3,Evening (3-5pm),American Crow,7,,,-
226,11/15/2023,A4,Evening (3-5pm),American Crow,1,,,-
226,11/15/2023,A4,Evening (3-5pm),Pine Siskin,2,,,-
226,11/15/2023,A4,Evening (3-5pm),Yellow-rumped Warbler,1,,,-
227,11/15/2023,A5,Evening (3-5pm),American Crow,6,,,-
227,11/15/2023,A5,Evening (3-5pm),Hairy Woodpecker,1,,,-
227,11/15/2023,A5,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
228,11/15/2023,A6,Evening (3-5pm),American Crow,1,,,-
228,11/15/2023,A6,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
228,11/15/2023,A6,Evening (3-5pm),American Robin,7,,,-
228,11/15/2023,A6,Evening (3-5pm),House Finch,2,,,-
228,11/15/2023,A6,Evening (3-5pm),Yellow-rumped Warbler,1,,,-
229,11/18/2023,C1,Morning (7-9am),American Crow,2,,,-
229,11/18/2023,C1,Morning (7-9am),Larus_Genus,3,,,-
230,11/18/2023,C2,Morning (7-9am),American Crow,3,,,-
230,11/18/2023,C2,Morning (7-9am),Anna's Hummingbird,2,,,-
231,11/18/2023,C3,Morning (7-9am),Anna's Hummingbird,1,,,-
231,11/18/2023,C3,Morning (7-9am),American Crow,2,,,-
231,11/18/2023,C3,Morning (7-9am),Larus_Genus,10,,,-
232,11/18/2023,C4,Morning (7-9am),American Crow,4,,,-
232,11/18/2023,C4,Morning (7-9am),Peregrine Falcon,1,,,-
233,11/18/2023,C5,Morning (7-9am),American Crow,7,,,-
234,11/18/2023,C6,Morning (7-9am),American Crow,3,,,-
234,11/18/2023,C6,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
234,11/18/2023,C6,Morning (7-9am),Bewick's Wren,1,,,-
235,11/19/2023,A1,Morning (7-9am),Picidae_Family,1,,,-
235,11/19/2023,A1,Morning (7-9am),American Crow,5,,,-
235,11/19/2023,A1,Morning (7-9am),Common Raven,1,,,-
235,11/19/2023,A1,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
235,11/19/2023,A1,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
235,11/19/2023,A1,Morning (7-9am),Bewick's Wren,1,,,-
235,11/19/2023,A1,Morning (7-9am),American Robin,2,,,-
235,11/19/2023,A1,Morning (7-9am),House Finch,8,,,-
235,11/19/2023,A1,Morning (7-9am),Dark-eyed Junco,10,,,-
235,11/19/2023,A1,Morning (7-9am),California Towhee,1,,,-
236,11/19/2023,A2,Morning (7-9am),Anna's Hummingbird,1,,,-
236,11/19/2023,A2,Morning (7-9am),Black Phoebe,1,,,-
236,11/19/2023,A2,Morning (7-9am),American Crow,12,,,-
236,11/19/2023,A2,Morning (7-9am),Common Raven,1,,,-
236,11/19/2023,A2,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
236,11/19/2023,A2,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
236,11/19/2023,A2,Morning (7-9am),Red-breasted Nuthatch,1,,,-
236,11/19/2023,A2,Morning (7-9am),Cedar Waxwing,1,,,-
236,11/19/2023,A2,Morning (7-9am),Pine Siskin,2,,,-
236,11/19/2023,A2,Morning (7-9am),Dark-eyed Junco,3,,,-
236,11/19/2023,A2,Morning (7-9am),White-throated Sparrow,2,,,-
237,11/19/2023,A3,Morning (7-9am),Rock Pigeon,4,,,-
237,11/19/2023,A3,Morning (7-9am),Anna's Hummingbird,2,,,-
237,11/19/2023,A3,Morning (7-9am),Black Phoebe,1,,,-
237,11/19/2023,A3,Morning (7-9am),American Crow,12,,,-
237,11/19/2023,A3,Morning (7-9am),House Finch,5,,,-
237,11/19/2023,A3,Morning (7-9am),Pine Siskin,1,,,-
237,11/19/2023,A3,Morning (7-9am),California Towhee,1,,,-
238,11/19/2023,A4,Morning (7-9am),Anna's Hummingbird,3,,,-
238,11/19/2023,A4,Morning (7-9am),Black Phoebe,1,,,-
238,11/19/2023,A4,Morning (7-9am),American Crow,11,,,-
239,11/19/2023,A5,Morning (7-9am),Larus_Genus,2,,,-
239,11/19/2023,A5,Morning (7-9am),American Crow,4,,,-
239,11/19/2023,A5,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
239,11/19/2023,A5,Morning (7-9am),Yellow-rumped Warbler,1,,,-
240,11/19/2023,A6,Morning (7-9am),Anna's Hummingbird,2,,,-
240,11/19/2023,A6,Morning (7-9am),Nuttall's Woodpecker,1,,,-
240,11/19/2023,A6,Morning (7-9am),American Crow,3,,,-
240,11/19/2023,A6,Morning (7-9am),Chestnut-backed Chickadee,1,,,-
240,11/19/2023,A6,Morning (7-9am),Oak Titmouse,1,,,-
240,11/19/2023,A6,Morning (7-9am),House Finch,8,,,-
240,11/19/2023,A6,Morning (7-9am),Yellow-rumped Warbler,1,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),American Crow,2,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),Chestnut-backed Chickadee,3,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),Bushtit,10,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),Bewick's Wren,1,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),California Towhee,1,,,-
241,11/19/2023,C6,Mid-day (11am-1pm),Parulidae_Family,1,,,-
242,11/19/2023,C5,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
242,11/19/2023,C5,Mid-day (11am-1pm),Larus_Genus,2,,,-
242,11/19/2023,C5,Mid-day (11am-1pm),American Crow,2,,,-
242,11/19/2023,C5,Mid-day (11am-1pm),Common Raven,2,,,-
242,11/19/2023,C5,Mid-day (11am-1pm),Hermit Thrush,1,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),Rock Pigeon,1,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),American Crow,4,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),Oak Titmouse,1,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),Bushtit,4,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),Brown Creeper,1,,,-
243,11/19/2023,C4,Mid-day (11am-1pm),Yellow-rumped Warbler,1,,,-
244,11/19/2023,C3,Mid-day (11am-1pm),Anna's Hummingbird,2,,,-
244,11/19/2023,C3,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
245,11/19/2023,C2,Mid-day (11am-1pm),Oak Titmouse,1,,,-
245,11/19/2023,C2,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
245,11/19/2023,C2,Mid-day (11am-1pm),Cedar Waxwing,10,,,-
245,11/19/2023,C2,Mid-day (11am-1pm),Parulidae_Family,1,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Turkey Vulture,1,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Black Phoebe,1,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),American Crow,2,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Oak Titmouse,3,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Cedar Waxwing,3,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Yellow-rumped Warbler,2,,,-
246,11/19/2023,C1,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Anna's Hummingbird,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Larus_Genus,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Black Phoebe,1,,,-
247,11/19/2023,C1,Evening (3-5pm),American Crow,2,,,-
247,11/19/2023,C1,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Oak Titmouse,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Dark-eyed Junco,1,,,-
247,11/19/2023,C1,Evening (3-5pm),Yellow-rumped Warbler,2,,,-
248,11/19/2023,C2,Evening (3-5pm),American Crow,7,,,-
248,11/19/2023,C2,Evening (3-5pm),Hermit Thrush,1,,,-
248,11/19/2023,C2,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
249,11/19/2023,C3,Evening (3-5pm),Anna's Hummingbird,1,,,-
249,11/19/2023,C3,Evening (3-5pm),American Crow,9,,,-
249,11/19/2023,C3,Evening (3-5pm),Oak Titmouse,3,,,-
249,11/19/2023,C3,Evening (3-5pm),American Robin,5,,,-
249,11/19/2023,C3,Evening (3-5pm),Golden-crowned Sparrow,1,,,-
249,11/19/2023,C3,Evening (3-5pm),Yellow-rumped Warbler,1,,,-
250,11/19/2023,C4,Evening (3-5pm),Larus_Genus,2,,,-
250,11/19/2023,C4,Evening (3-5pm),American Crow,6,,,-
250,11/19/2023,C4,Evening (3-5pm),Dark-eyed Junco,2,,,-
251,11/19/2023,C5,Evening (3-5pm),Rock Pigeon,33,,,-
251,11/19/2023,C5,Evening (3-5pm),Western Gull,1,,,-
251,11/19/2023,C5,Evening (3-5pm),Larus_Genus,2,,,-
251,11/19/2023,C5,Evening (3-5pm),American Crow,16,,,-
251,11/19/2023,C5,Evening (3-5pm),Common Raven,1,,,-
251,11/19/2023,C5,Evening (3-5pm),Chestnut-backed Chickadee,1,,,-
251,11/19/2023,C5,Evening (3-5pm),American Robin,3,,,-
252,11/19/2023,C6,Evening (3-5pm),Larus_Genus,1,,,-
252,11/19/2023,C6,Evening (3-5pm),American Crow,1,,,-
252,11/19/2023,C6,Evening (3-5pm),Bushtit,8,,,-
252,11/19/2023,C6,Evening (3-5pm),Ruby-crowned Kinglet,1,,,-
252,11/19/2023,C6,Evening (3-5pm),American Robin,1,,,-
252,11/19/2023,C6,Evening (3-5pm),California Towhee,1,,,-
253,11/21/2023,B1,Morning (7-9am),Anna's Hummingbird,4,,,-
253,11/21/2023,B1,Morning (7-9am),Peregrine Falcon,1,,,-
253,11/21/2023,B1,Morning (7-9am),Black Phoebe,2,,,-
253,11/21/2023,B1,Morning (7-9am),American Crow,8,,,-
253,11/21/2023,B1,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
253,11/21/2023,B1,Morning (7-9am),Oak Titmouse,3,,,-
253,11/21/2023,B1,Morning (7-9am),Ruby-crowned Kinglet,2,,,-
253,11/21/2023,B1,Morning (7-9am),Red-breasted Nuthatch,1,,,-
253,11/21/2023,B1,Morning (7-9am),American Robin,2,,,-
253,11/21/2023,B1,Morning (7-9am),House Finch,3,,,-
253,11/21/2023,B1,Morning (7-9am),Lesser Goldfinch,5,,,-
253,11/21/2023,B1,Morning (7-9am),White-crowned Sparrow,2,,,-
253,11/21/2023,B1,Morning (7-9am),California Towhee,1,,,-
253,11/21/2023,B1,Morning (7-9am),Spotted Towhee,1,,,-
253,11/21/2023,B1,Morning (7-9am),Townsend's Warbler,3,,,-
254,11/21/2023,B2,Morning (7-9am),Hairy Woodpecker,1,,,-
254,11/21/2023,B2,Morning (7-9am),American Crow,8,,,-
254,11/21/2023,B2,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
254,11/21/2023,B2,Morning (7-9am),Ruby-crowned Kinglet,4,,,-
254,11/21/2023,B2,Morning (7-9am),Red-breasted Nuthatch,2,,,-
254,11/21/2023,B2,Morning (7-9am),Brown Creeper,1,,,-
254,11/21/2023,B2,Morning (7-9am),House Finch,3,,,-
254,11/21/2023,B2,Morning (7-9am),Pine Siskin,1,,,-
254,11/21/2023,B2,Morning (7-9am),Dark-eyed Junco,6,,,-
254,11/21/2023,B2,Morning (7-9am),California Towhee,1,,,-
254,11/21/2023,B2,Morning (7-9am),Yellow-rumped Warbler,2,,,-
254,11/21/2023,B2,Morning (7-9am),Townsend's Warbler,2,,,-
255,11/21/2023,B3,Morning (7-9am),Peregrine Falcon,1,,,-
255,11/21/2023,B3,Morning (7-9am),American Crow,13,,,-
255,11/21/2023,B3,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
255,11/21/2023,B3,Morning (7-9am),House Finch,3,,,-
255,11/21/2023,B3,Morning (7-9am),Dark-eyed Junco,2,,,-
255,11/21/2023,B3,Morning (7-9am),Parulidae_Family,2,,,-
256,11/21/2023,B4,Morning (7-9am),Anna's Hummingbird,1,,,-
256,11/21/2023,B4,Morning (7-9am),Black Phoebe,1,,,-
256,11/21/2023,B4,Morning (7-9am),American Crow,2,,,-
256,11/21/2023,B4,Morning (7-9am),Oak Titmouse,1,,,-
256,11/21/2023,B4,Morning (7-9am),Brown Creeper,1,,,-
256,11/21/2023,B4,Morning (7-9am),Townsend's Warbler,2,,,-
257,11/21/2023,B5,Morning (7-9am),Steller's Jay,2,,,-
257,11/21/2023,B5,Morning (7-9am),American Crow,7,,,-
257,11/21/2023,B5,Morning (7-9am),Chestnut-backed Chickadee,4,,,-
257,11/21/2023,B5,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
258,11/21/2023,B6,Morning (7-9am),Anna's Hummingbird,1,,,-
258,11/21/2023,B6,Morning (7-9am),American Crow,6,,,-
258,11/21/2023,B6,Morning (7-9am),Chestnut-backed Chickadee,2,,,-
258,11/21/2023,B6,Morning (7-9am),Oak Titmouse,2,,,-
258,11/21/2023,B6,Morning (7-9am),Ruby-crowned Kinglet,1,,,-
258,11/21/2023,B6,Morning (7-9am),Red-breasted Nuthatch,1,,,-
258,11/21/2023,B6,Morning (7-9am),American Robin,25,,,-
258,11/21/2023,B6,Morning (7-9am),Cedar Waxwing,2,,,-
258,11/21/2023,B6,Morning (7-9am),Pine Siskin,6,,,-
259,11/21/2023,B1,Mid-day (11am-1pm),Rock Pigeon,13,,,-
259,11/21/2023,B1,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
259,11/21/2023,B1,Mid-day (11am-1pm),Red-tailed Hawk,1,,,-
259,11/21/2023,B1,Mid-day (11am-1pm),American Crow,6,,,-
259,11/21/2023,B1,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,heard,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Anna's Hummingbird,1,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),American Crow,6,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Chestnut-backed Chickadee,2,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Ruby-crowned Kinglet,1,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Dark-eyed Junco,2,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Yellow-rumped Warbler,4,,,-
260,11/21/2023,B2,Mid-day (11am-1pm),Townsend's Warbler,1,,,-
261,11/21/2023,B3,Mid-day (11am-1pm),Rock Pigeon,2,,,-
261,11/21/2023,B3,Mid-day (11am-1pm),Larus_Genus,1,,,-
261,11/21/2023,B3,Mid-day (11am-1pm),American Crow,3,,,-
261,11/21/2023,B3,Mid-day (11am-1pm),Oak Titmouse,1,,,-
